date,store_id,sku_id,units_sold,true_demand_units,stockout_censored_units,revenue,margin_proxy,promo_flag,holiday_flag,day_of_week
2025-08-22,ST018,SKU0054,0,4,4,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0055,0,10,10,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0056,0,5,5,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0057,0,7,7,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0058,0,3,3,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0059,0,5,5,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0060,0,3,3,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0061,0,17,17,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0062,0,22,22,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0063,0,6,6,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0064,0,4,4,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0065,0,3,3,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0066,0,3,3,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0067,0,14,14,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0068,0,4,4,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0069,0,3,3,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0070,0,1,1,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0071,0,17,17,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0072,0,6,6,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0073,0,11,11,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0074,0,2,2,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0075,0,7,7,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0076,0,5,5,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0077,0,30,30,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0078,0,3,3,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0079,0,5,5,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0080,0,4,4,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0081,0,6,6,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0082,0,9,9,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0083,0,3,3,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0084,0,3,3,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0085,0,8,8,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0086,0,2,2,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0087,0,4,4,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0088,0,10,10,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0089,0,2,2,0.0,0.0,0,0,4
2025-08-22,ST018,SKU0090,0,5,5,0.0,0.0,0,0,4
2025-08-23,ST001,SKU0001,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0002,0,0,0,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0003,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0004,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0005,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0006,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0007,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0008,0,15,15,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0009,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0010,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0011,0,0,0,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0012,0,19,19,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0013,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0014,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0015,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0016,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0017,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0018,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0019,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0020,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0021,0,14,14,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0022,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0023,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0024,0,9,9,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0025,0,9,9,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0026,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0027,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0028,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0029,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0030,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0031,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0032,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0033,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0034,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0035,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0036,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0037,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0038,0,22,22,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0039,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0040,0,9,9,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0041,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0042,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0043,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0044,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0045,0,17,17,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0046,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0047,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0048,0,27,27,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0049,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0050,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0051,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0052,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0053,0,14,14,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0054,0,19,19,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0055,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0056,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0057,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0058,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0059,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0060,0,13,13,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0061,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0062,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0063,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0064,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0065,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0066,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0067,0,14,14,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0068,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0069,0,15,15,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0070,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0071,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0072,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0073,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0074,0,26,26,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0075,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0076,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0077,0,22,22,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0078,0,15,15,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0079,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0080,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0081,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0082,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0083,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0084,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0085,0,22,22,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0086,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0087,0,9,9,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0088,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0089,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST001,SKU0090,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0001,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0002,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0003,0,13,13,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0004,0,15,15,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0005,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0006,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0007,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0008,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0009,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0010,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0011,0,16,16,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0012,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0013,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0014,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0015,0,14,14,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0016,0,22,22,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0017,0,0,0,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0018,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0019,0,9,9,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0020,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0021,0,14,14,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0022,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0023,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0024,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0025,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0026,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0027,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0028,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0029,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0030,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0031,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0032,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0033,0,22,22,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0034,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0035,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0036,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0037,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0038,0,18,18,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0039,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0040,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0041,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0042,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0043,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0044,0,16,16,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0045,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0046,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0047,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0048,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0049,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0050,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0051,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0052,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0053,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0054,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0055,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0056,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0057,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0058,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0059,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0060,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0061,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0062,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0063,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0064,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0065,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0066,0,15,15,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0067,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0068,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0069,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0070,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0071,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0072,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0073,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0074,0,13,13,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0075,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0076,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0077,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0078,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0079,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0080,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0081,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0082,0,23,23,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0083,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0084,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0085,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0086,0,0,0,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0087,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0088,0,17,17,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0089,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST002,SKU0090,0,9,9,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0001,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0002,0,0,0,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0003,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0004,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0005,0,9,9,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0006,0,24,24,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0007,0,24,24,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0008,0,0,0,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0009,0,0,0,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0010,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0011,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0012,0,32,32,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0013,0,16,16,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0014,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0015,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0016,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0017,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0018,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0019,0,27,27,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0020,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0021,0,16,16,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0022,0,41,41,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0023,0,15,15,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0024,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0025,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0026,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0027,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0028,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0029,0,21,21,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0030,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0031,0,12,12,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0032,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0033,0,21,21,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0034,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0035,0,0,0,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0036,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0037,0,54,54,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0038,0,16,16,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0039,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0040,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0041,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0042,0,15,15,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0043,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0044,0,20,20,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0045,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0046,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0047,0,15,15,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0048,0,44,44,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0049,0,12,12,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0050,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0051,0,24,24,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0052,0,13,13,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0053,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0054,0,14,14,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0055,0,28,28,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0056,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0057,0,19,19,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0058,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0059,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0060,0,52,52,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0061,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0062,0,12,12,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0063,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0064,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0065,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0066,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0067,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0068,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0069,0,15,15,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0070,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0071,0,25,25,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0072,0,17,17,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0073,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0074,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0075,0,13,13,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0076,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0077,0,16,16,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0078,0,34,34,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0079,0,0,0,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0080,0,19,19,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0081,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0082,0,24,24,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0083,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0084,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0085,0,13,13,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0086,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0087,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0088,0,14,14,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0089,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST003,SKU0090,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0001,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0002,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0003,0,0,0,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0004,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0005,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0006,0,14,14,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0007,0,9,9,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0008,0,19,19,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0009,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0010,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0011,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0012,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0013,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0014,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0015,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0016,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0017,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0018,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0019,0,19,19,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0020,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0021,0,19,19,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0022,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0023,0,11,11,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0024,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0025,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0026,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0027,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0028,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0029,0,14,14,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0030,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0031,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0032,0,16,16,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0033,0,30,30,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0034,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0035,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0036,0,9,9,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0037,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0038,0,15,15,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0039,0,9,9,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0040,0,0,0,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0041,0,1,1,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0042,0,16,16,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0043,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0044,0,29,29,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0045,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0046,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0047,0,17,17,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0048,0,38,38,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0049,0,15,15,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0050,0,8,8,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0051,0,13,13,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0052,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0053,0,5,5,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0054,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0055,0,7,7,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0056,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0057,0,18,18,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0058,0,13,13,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0059,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0060,0,10,10,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0061,0,29,29,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0062,0,22,22,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0063,0,2,2,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0064,0,6,6,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0065,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0066,0,21,21,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0067,0,3,3,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0068,0,4,4,0.0,0.0,0,0,5
2025-08-23,ST004,SKU0069,0,9,9,0.0,0.0,0,0,5
